LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
ID18473,18473,3,99.40145111083984,6.1841862705126855,5.983804530360917,3.773897918397334,3.8217413425445557,1,0.1,1,,5.050632911392405,5.0,3.0,7.0,399.0,1.2998888924631629,92.53164556962025,96.0,43.0,134.0,7310.0,23.3226177462873,0.16469901401141673,1.098871370816535,0.3353295281820445,1.9926284751498342
ID18479,18479,3,116.81085968017578,6.263675483662907,5.946644937328222,3.7726729199181754,7.643482685089111,2,0.1,1,,2.0632911392405062,2.0,1.0,3.0,163.0,0.6857855714789318,104.0253164556962,100.0,62.0,154.0,8218.0,24.606635900652684,0.24337839555875745,1.1778252813675087,0.3483972605268333,2.184608746530276
ID18484,18484,3,80.37611389160156,6.562265205847445,5.953194761335316,3.4463306519773793,11.465224027633667,3,0.1,1,,2.088607594936709,2.0,1.0,3.0,165.0,0.6639020899724466,76.9746835443038,75.0,40.0,113.0,6081.0,18.33098447672005,0.26062458217935247,1.3008056579134288,0.3097464578404942,1.9861462936633063
ID18495,18495,3,88.62471008300781,6.282389450786196,6.000730538214763,3.342491178944963,15.286965370178223,4,0.1,1,,1.5949367088607596,2.0,1.0,3.0,126.0,0.6101489381389649,84.10126582278481,85.0,44.0,116.0,6644.0,17.791235912668554,0.2425695110258869,1.0205942315295984,0.3032093131213406,2.1996560187396357
ID18497,18497,3,131.9891815185547,6.398965722261058,6.240426209408973,1.5964127307332319,19.10870671272278,5,0.1,1,,4.962025316455696,5.0,2.0,7.0,392.0,1.2136302606672544,112.51898734177215,115.0,63.0,157.0,8889.0,23.801454792584163,0.3294457345536248,2.0263564764163204,0.31332696240915325,2.255678581585876
ID18486,18486,4,108.61338806152344,6.405225330578215,6.797587565970673,1.4742430760130816,0.0,0,0.1,1,,2.759493670886076,3.0,2.0,4.0,218.0,0.6834150646572358,97.56962025316456,98.0,53.0,131.0,7708.0,17.61532225249007,0.2790091264667536,1.7616499512406139,0.2769717296145081,2.402747744381293
ID18469,18469,4,188.40756225585938,6.620592684024335,6.613069079438138,1.4315882263640933,3.8217413425445557,1,0.1,1,,3.4556962025316458,4.0,1.0,5.0,273.0,1.2067913417079574,141.43037974683546,144.0,62.0,211.0,11173.0,37.66133960888797,0.2726531087931939,1.2269695276699897,0.3472957315939624,1.9360361006107536
ID18476,18476,4,271.4656066894531,6.46659486342513,6.729620294725255,1.451626615524686,7.643482685089111,2,0.1,1,,7.569620253164557,8.0,3.0,10.0,598.0,1.8992815396259828,200.18987341772151,195.0,94.0,298.0,15815.0,51.00982206810439,0.2566398543026256,1.627901083056724,0.3532393460983191,2.048862187764686
ID18481,18481,4,296.72467041015625,6.447852660304661,6.755765534775916,1.437442089865716,11.465224027633667,3,0.1,1,,9.126582278481013,9.0,4.0,13.0,721.0,2.1205169217856663,216.30379746835442,211.0,124.0,330.0,17088.0,52.63526029592705,0.29109919517703126,1.9407867605717122,0.3732440112776164,2.233893678592309
ID18491,18491,4,252.58221435546875,6.509219476949502,6.6935774521021765,1.3976026394166141,15.286965370178223,4,0.1,1,,6.430379746835443,7.0,3.0,9.0,508.0,1.6846482118036596,205.16455696202533,202.0,119.0,297.0,16208.0,43.82699975098679,0.281825732539435,1.6784524800167673,0.34173357842990726,2.384580327201537
ID18499,18499,4,59.36582946777344,5.756437939912828,6.523241207607913,3.4901058168915085,19.10870671272278,5,0.1,1,,1.8354430379746836,2.0,1.0,4.0,145.0,0.8232266059783615,60.64556962025316,60.0,35.0,83.0,4791.0,12.451998063006457,0.20934111759799834,0.7718932227894809,0.29814140495755803,2.2371253665806026
ID18471,18471,5,10.941544532775879,6.697600471376433,5.8114010981225235,1.8977494093533156,3.8217413425445557,1,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,9.379746835443038,9.0,6.0,13.0,741.0,1.8626132556744621,-1.0,-Infinity,0.2671269478229272,2.1232248956646687
ID18477,18477,5,36.754310607910156,6.401810710958749,5.567066693379984,1.830279284196984,7.643482685089111,2,0.1,1,,18.835443037974684,14.0,2.0,73.0,1488.0,15.911961618782618,27.9873417721519,28.0,13.0,41.0,2211.0,7.048356183856968,-0.07257457163187611,-0.18526253179739544,0.34397990007446294,2.03256337894111
ID18482,18482,5,27.65090560913086,6.343346959409257,5.781546132976707,1.5670005606492559,11.465224027633667,3,0.1,1,,2.9873417721518987,2.0,0.0,17.0,236.0,3.520976230033864,23.29113924050633,23.0,12.0,33.0,1840.0,5.390285418289086,-0.34790867958415367,-0.9053336403289047,0.33635142168908044,2.17511164326454
ID18492,18492,5,22.660188674926758,6.407707725344158,5.882036688750461,1.5109588820531041,15.286965370178223,4,0.1,1,,0.26582278481012656,0.0,0.0,3.0,21.0,0.5708486880097052,21.0,21.0,12.0,29.0,1659.0,4.123105625617661,-0.6162144325710079,-1.4953553849979333,0.29852284438337334,2.3418162017397037
