LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID708902,708902,2,73.84024810791016,3.1678802327349715,3.3057285707230886,2.4159129856855666,26.7580406665802,7,0.1,1,,3.8227848101265822,2.0,0.0,18.0,302.0,4.187158309582993,61.392405063291136,62.0,31.0,87.0,4850.0,13.552762724804335,-0.22186953145409197,-0.5206378184130099,0.3242511647873575,2.2183393818655825
ID708920,708920,2,63.93570327758789,2.8233352335344137,2.9742027655907135,2.303256629490476,30.580617904663086,8,0.1,1,,2.759493670886076,1.0,0.0,17.0,218.0,3.4980404399936855,52.177215189873415,51.0,32.0,74.0,4122.0,10.628649591806447,-0.39080620371664104,-1.0121399079995528,0.3203480247765452,2.382135344461655
ID708908,708908,2,73.71864318847656,2.6239632265443538,2.7172562546318053,2.370292971994544,34.40319514274597,9,0.1,1,,0.12658227848101267,0.0,0.0,2.0,10.0,0.37096853856492784,56.734177215189874,56.0,33.0,83.0,4482.0,12.453718279848518,-0.7392815758980301,-1.9351025527405736,0.3440002398929478,2.332035292264253
ID708913,708913,2,111.58822631835938,2.806208903349385,2.876509503859111,2.2781282494539683,38.22577238082886,10,0.1,1,,38.24050632911393,38.0,10.0,75.0,3021.0,16.71803508718179,82.37974683544304,82.0,41.0,122.0,6508.0,20.270797359159598,0.2166890319996734,0.8147525599532419,0.3560542414751014,2.1341194243378356
ID708916,708916,2,10.695443153381348,2.7954613055433097,3.213374633530829,2.8159770711088403,38.22577238082886,10,0.1,1,,0.20253164556962025,0.0,0.0,1.0,16.0,0.4044542646466312,7.936708860759493,8.0,5.0,11.0,627.0,1.5387455109551362,-0.3183028581572874,-0.4676301812821589,0.2622396197399692,2.143187387642527
ID708936,708936,2,99.00257873535156,2.217951832839771,2.84601097095245,3.2024612464553086,42.04834961891174,11,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,86.92405063291139,87.0,52.0,124.0,6867.0,18.61538662718168,NaN,NaN,0.3288977967546257,2.3113583011949137
ID708947,708947,2,75.04004669189453,2.771668221737373,2.3460688298976575,3.257547457138895,45.87092685699463,12,0.1,1,,1.2531645569620253,1.0,0.0,3.0,99.0,0.5180920230699481,67.67088607594937,71.0,31.0,96.0,5346.0,15.988554815937544,-0.1350354334530628,-0.7552324105742736,0.3227189222290263,2.0652827260556306
ID708942,708942,2,81.3487777709961,2.7965260835551735,2.313699337611703,3.4506491897489555,49.693504095077515,13,0.1,1,,1.6708860759493671,2.0,1.0,4.0,132.0,0.728917690603974,75.11392405063292,75.0,38.0,109.0,5934.0,18.53478181604835,-0.0110816294677696,-0.05137378042359998,0.3372072097166986,2.043906902765698
ID708929,708929,2,54.26901626586914,2.48177037028397,2.3301985162696237,3.182879435668499,53.5160813331604,14,0.1,1,,9.582278481012658,8.0,3.0,24.0,757.0,5.471622819642125,48.77215189873418,50.0,28.0,67.0,3853.0,10.347735249664238,0.1924807029212539,0.5653513946573704,0.3046508543700462,2.201226346125238
ID708954,708954,2,11.093515396118164,2.1038867228486513,2.213958274423478,2.621047251828877,57.338658571243286,15,0.1,1,,4.405063291139241,3.0,0.0,27.0,348.0,5.204827609504549,9.582278481012658,10.0,5.0,13.0,757.0,2.151967465538483,-0.29138267484940183,-0.6960296782977191,0.2935380058667729,2.0209158443717903
